Date,EWATR_14,EWATR_25,EWATR_50,EWATR_100,EWATR_250,EWATR_500
2010-12-20,59.6410642487,67.9053616337,73.0314208489,76.6376258009,81.8484137648,88.0467077966
2010-12-17,61.8627664408,69.7974751031,74.1673972101,77.2727293524,82.142778534,88.2184380884
2010-12-16,64.580115124,71.9305980284,75.3905562799,77.9408652989,82.4475398073,88.3948646939
2010-12-15,68.3770559123,74.5998145308,76.8391504137,78.7093676282,82.789287115,88.5892328891
2010-12-14,72.1119875911,77.1414657417,78.1754422673,79.4085467722,83.1000444413,88.7675464478
2010-12-13,73.8522933743,78.5032545535,78.8846439925,79.78447701,83.2791612641,88.8796408223
2010-12-10,80.1218769704,82.2868590996,80.7534049718,80.7275977577,83.6822067361,89.103206517
2010-12-09,85.7560118889,85.5190973579,82.2739521135,81.4796704397,84.0049553846,89.2859848998
2010-12-08,90.903090641,88.287355471,83.4973787304,82.0691587314,84.2596136607,89.4342253202
2010-12-07,92.4727968935,88.9196350936,83.6115574541,82.0968185037,84.2882049351,89.4692322354
2010-12-06,97.899381031,91.5629380181,84.6895802073,82.5997845341,84.5057808784,89.5985678355
2010-12-03,103.099285805,93.8515161863,85.5299712362,82.973517555,84.6696827328,89.7007665042
2010-12-02,99.2068682365,90.9724758685,83.7801741438,82.0558108389,84.3184352046,89.5456593559
2010-12-01,94.7925402729,87.8951821908,81.9793649252,81.1296656034,83.9683824753,89.3919345437
2010-11-30,97.4067772379,88.7364473734,82.1499512487,81.1969315751,84.0179277161,89.4383952032
2010-11-29,85.9770506592,81.8228179879,78.494847218,79.3685867585,83.3136540431,89.1086893723
2010-11-26,83.8658276837,80.3330528202,77.6293307779,78.9578511374,83.1820368065,89.0662392295
2010-11-25,88.5836473273,82.5941405552,78.6264463199,79.4782117665,83.4228563792,89.2099916914
2010-11-24,87.042669993,81.2603189348,77.8111992309,79.0919130143,83.3009516112,89.1723563875
2010-11-23,85.0800038381,79.7153455127,76.9136971587,78.6735678227,83.1684291342,89.1297606216
2010-11-22,80.5384659671,76.8082909721,75.3754807162,77.947781314,82.9159667176,89.0276754938
2010-11-19,79.1443838081,75.7423152198,74.7948880924,77.7123829567,82.8622797033,89.025381608
2010-11-18,77.4127505479,74.5208414881,74.1579447492,77.4560674609,82.8017357651,89.0198721154
2010-11-17,82.430096786,76.9975782788,75.3562282083,78.1157859955,83.1069705906,89.1971060718
2010-11-16,73.6501116761,71.7890431353,72.738115074,76.8757008641,82.6540145311,88.9954912665
2010-11-15,73.1039750109,71.3381300633,72.5559973219,76.8691493664,82.6978218767,89.0427677846
2010-11-12,65.8738173203,67.2746409019,70.615425784,75.9957988485,82.3974027753,88.9182899
2010-11-11,67.7159430619,68.3891943104,71.2976880609,76.4421786232,82.6262975767,89.0586437673
2010-11-10,65.7030112253,67.3549605029,70.909838594,76.3541418277,82.6409666335,89.0917445439
2010-11-09,67.395782183,68.4095405448,71.5714646591,76.7915992384,82.8653920684,89.2295872074
2010-11-08,71.6566717496,70.8020022569,72.8723407676,77.5409244755,83.2121020448,89.428102587
2010-11-05,72.6192366342,71.2521691116,73.1773342683,77.7861956771,83.3551711375,89.5244076074
2010-11-04,64.2529653471,66.6065165376,70.9804907691,76.7919774079,83.0046102631,89.3742048323
2010-11-03,67.4918830928,68.5570595824,72.1143883515,77.4706032141,83.3243260082,89.5592717855
2010-11-02,65.3829420302,67.5034812142,71.7435470597,77.3952618649,83.3413888677,89.5927758809
2010-11-01,65.3495484964,67.6621046487,71.9943040826,77.6335499834,83.4838899831,89.6889393112
2010-10-29,67.3725559574,68.9506133695,72.8022348614,78.147359074,83.7351662079,89.839195581
2010-10-28,67.6144876431,69.2131644836,73.088040366,78.3968006714,83.8792237678,89.9355450623
2010-10-27,66.2628703574,68.6142615239,72.9528583401,78.4371400789,83.9392978543,89.9897957439
2010-10-26,64.6110042586,67.9154499842,72.7876688846,78.4661732119,83.9950351864,90.0418590535
2010-10-25,66.4126972215,69.1667374829,73.5994104717,78.9826615596,84.2447945052,90.1907242201
2010-10-22,71.4454198709,72.1222989398,75.2279578379,79.8974628032,84.6507767904,90.4171399484
2010-10-21,68.7908690818,70.7408238515,74.678078566,79.7196337689,84.6182529092,90.4240222728
2010-10-20,71.743310479,72.5025591724,75.7016736095,80.3281112188,84.8995240169,90.5876456086
2010-10-19,71.8115120912,72.6027724368,75.8813337568,80.510497304,85.0087571415,90.6649508014
2010-10-18,70.7517447206,72.0946701398,75.7662861551,80.5470730071,85.0594298897,90.7129065161
2010-10-15,69.6520131391,71.6108926515,75.6791957941,80.6005492295,85.1169353506,90.7642608508
2010-10-14,71.4446305452,72.7451337058,76.4007956224,81.0571259816,85.3347420603,90.8955805336
2010-10-13,67.2207275521,70.5655615146,75.4824607498,80.6966638802,85.2257841652,90.863498692
2010-10-12,65.331608714,69.8210249742,75.3184795559,80.7208389081,85.2717743994,90.909043777
2010-10-11,70.7210869777,73.114443722,77.1559685174,81.7394417143,85.713314756,91.1519657961
2010-10-08,72.8166388204,74.4489806988,77.9745794773,82.2372082136,85.9431405774,91.2884466209
2010-10-07,75.3268909466,75.9447290904,78.8510929254,82.7571518139,86.1796316664,91.4278792727
2010-10-06,77.7310280153,77.2984565146,79.6327701876,83.2229528606,86.3923194709,91.5550451215
2010-10-05,74.9973400176,75.7816612242,78.9851281545,82.9749317063,86.3191654104,91.5392336791
2010-10-04,78.7815461742,77.8967996595,80.1518680791,83.6330111347,86.6076727631,91.7041203872
2010-10-01,80.5017840472,78.7548662978,80.6641892252,83.9569103496,86.7603448335,91.8007300882
2010-09-30,75.7789815929,76.0511051559,79.4178296018,83.4065449021,86.5640423824,91.7229775034
2010-09-29,75.1603633764,75.7386972523,79.40223081,83.4794043951,86.6183720401,91.7707649884
2010-09-28,75.0465731266,75.7252553566,79.5451790063,83.6325236758,86.7044633817,91.8343752689
2010-09-27,79.5306612999,78.210693303,80.9184516188,84.3947968813,87.0322100756,92.0184809814
2010-09-24,76.9969168845,76.7282510783,80.3028782155,84.1603483335,86.9601796344,92.0025229893
2010-09-23,70.8272117899,73.3639386681,78.8009548774,83.4949008251,86.7180927238,91.9019318991
2010-09-22,69.3237059114,72.7609335571,78.7275244642,83.55338367,86.7672340309,91.9472302233
2010-09-21,70.8350452824,73.8660113535,79.5123213811,84.0393106128,86.9862479588,92.0772792423
2010-09-20,66.5327445566,71.7881789663,78.7250691926,83.7411148676,86.8913583842,92.0503344697
2010-09-17,60.7070129499,69.0705272135,77.6771128331,83.3237636529,86.7507267246,92.0008368123
2010-09-16,65.3542457114,72.2847378147,79.6027092752,84.3909103933,87.2025397907,92.2473331522
2010-09-15,68.8395142824,74.7501326326,81.1089423069,85.2331510073,87.5599899095,92.4459196578
2010-09-14,73.1225164797,77.5626436853,82.7460419929,86.1267500176,87.9339657321,92.6521157286
2010-09-13,73.6336728612,78.209530659,83.2744518701,86.4565833513,88.0796200753,92.7437073748
2010-09-10,79.4850071475,81.7603248806,85.2203478648,87.4839890755,88.5011431281,92.9727402701
2010-09-09,77.3750082471,80.8070186207,84.8946477777,87.3685141074,88.4634013058,92.9718294094
2010-09-08,76.3250095159,80.5242701724,84.9230007482,87.4325244934,88.497645493,93.0069870423
2010-09-07,79.1288571337,82.3929593534,86.0178171053,88.0251007458,88.7418032882,93.146894806
2010-09-06,86.4871428466,86.6507059662,88.2511973953,89.171062377,89.2031832343,93.394778152
2010-09-03,87.0236263615,86.9549314634,88.4655319829,89.2957303038,89.2530079992,93.4364405894
2010-09-02,94.7657227248,91.1428424187,90.5784108393,90.3582703099,89.6751205132,93.6638411529
2010-09-01,87.6219877594,86.9714126203,88.5122235266,89.3311646596,89.2612660595,93.4733154662
2010-08-31,86.4099858762,86.2606970053,88.2270081604,89.2065417235,89.2111557467,93.4651924821
2010-08-27,85.7653683187,85.8990884224,88.1301513506,89.1783910512,89.2000003712,93.4766762195
2010-08-26,89.9754249831,88.1906791242,89.3436269159,89.800176729,89.4473899324,93.6172641001
2010-08-25,88.8024134421,87.4065690513,89.0066320961,89.6426045417,89.3819071206,93.6013012308
2010-08-24,83.248938587,84.2821164722,87.5415966715,88.9303339264,89.0966212341,93.4758555443
2010-08-23,83.5180060619,84.5139595116,87.788192454,89.0804416825,89.1576382721,93.5238549653
2010-08-20,85.1976993022,85.5067894709,88.4081186766,89.4133798983,89.2906313506,93.6077181115
2010-08-19,78.1819607333,81.7323552601,86.6778378063,88.5772865629,88.9572227671,93.4586508494
2010-08-18,81.9638008461,84.0767181984,88.0279536351,89.2838984127,89.2412165242,93.618404961
2010-08-17,82.9736163609,84.7997780483,88.5433803141,89.5643812089,89.3523909541,93.6914246202
2010-08-16,84.0464804164,85.5330928857,89.0553550208,89.8384091121,89.4596390742,93.7623321337
2010-08-13,84.222862019,85.7525172928,89.3065940012,89.9785789931,89.5123269383,93.805868535
2010-08-12,87.641763868,87.7318937339,90.4211488584,90.5438028112,89.733309484,93.933346966
2010-08-11,80.90972754,84.0928848784,88.7485426894,89.7184250902,89.398637271,93.78318002
2010-08-10,83.5881471616,85.8089586182,89.7790954522,90.2480902435,89.6066584539,93.904555491
2010-08-09,83.186323648,85.7763718364,89.9251809809,90.3298698444,89.6340211724,93.935435473
2010-08-06,80.5226811323,84.5494028228,89.4935557148,90.1244126695,89.546744234,93.9091245931
2010-08-05,83.6800166911,86.5951863913,90.6973743154,90.7329866629,89.7840674809,94.0450329081
2010-08-04,83.0154038743,86.4781185906,90.8074712262,90.7881985146,89.7983973402,94.0692614969
2010-08-03,89.0485429319,90.0346284732,92.7261435212,91.7374550503,90.1678623791,94.2707415029
2010-08-02,80.6406264599,85.5625141793,90.6455779506,90.6877066675,89.7378853701,94.0726282424
2010-07-30,81.1699536076,86.2593903609,91.1943770506,90.96018559,89.8385912766,94.1402540069
2010-07-29,84.2422541626,88.3476728909,92.4186373384,91.5614014605,90.0686201222,94.272279073
2010-07-28,84.3564471107,88.7516456319,92.7826633522,91.7242580557,90.1213801232,94.3154545403
2010-07-27,88.0420543585,91.1142827678,94.1044047135,92.3570713498,90.360106068,94.4513882258
2010-07-26,93.8023704137,94.4904729985,95.8800947019,93.2006485488,90.6794643497,94.6271452928
2010-07-23,99.6488889388,97.7146790817,97.5160169346,93.9562172063,90.9596206898,94.7827651137
2010-07-22,93.6717949294,94.3159023385,95.8432012993,93.0563428064,90.5777702536,94.6075457354
2010-07-21,91.8674556878,93.3922275334,95.4531278829,92.8069759944,90.4587161994,94.5642894056
2010-07-20,92.2470642552,93.7249131612,95.7001943271,92.8758037923,90.467219944,94.5849879604
2010-07-19,93.3773818329,94.4603225913,96.1410185853,93.0369311416,90.51193657,94.6238055474
2010-07-16,89.2354405764,92.3070161405,95.1549377113,92.4861620738,90.2726750164,94.5208949484
2010-07-15,90.5178160497,93.2576008189,95.7367719036,92.7202259541,90.3479575466,94.5754877137
2010-07-14,91.905172365,94.2374008872,96.3178646343,92.9468971855,90.4190254787,94.6278944781
2010-07-13,89.844429652,93.3155176278,95.9512468643,92.6973395529,90.299499579,94.5851205081
2010-07-12,93.72818806,95.7084774301,97.2308895935,93.2649625741,90.5059212623,94.7053013518
2010-07-09,100.178678531,99.3675172159,99.0852116177,94.1026385857,90.8168121962,94.8772664875
2010-07-08,98.867705997,98.5898103172,98.6927712756,93.8077423955,90.6731721335,94.8218647499
2010-07-07,95.1858146119,96.5722945103,97.7088027562,93.2220402217,90.4151253233,94.7097279353
2010-07-06,87.6605553214,92.6116523862,95.8152845013,92.1942026504,89.9839215106,94.511770933
2010-07-05,94.6391022939,96.804290085,97.9995818279,93.2021663403,90.3669248963,94.721036548
2010-07-02,97.6451180315,98.6129809255,98.9342586372,93.5678666704,90.489550799,94.799677977
2010-07-01,93.1443669594,96.2557293359,97.7927998061,92.8944902395,90.1970973918,94.6710193717
2010-06-30,97.7204234147,98.9937067806,99.1965875533,93.4903385272,90.4123351219,94.7963541187
2010-06-29,86.18510394,92.851515679,96.1964482697,91.8901433459,89.7513900224,94.4841150571
2010-06-28,90.0751199308,95.5141419856,97.6371196277,92.5162068479,89.9831280949,94.6187207286
2010-06-25,88.7328306894,95.2403204843,97.5896551227,92.3892615317,89.9123098467,94.6019620943
2010-06-24,83.7994200262,93.1103471914,96.6422941073,91.8153072192,89.6642159499,94.4969599384
2010-06-23,84.060869261,94.027876124,97.2358571321,92.0115760519,89.7249727045,94.5466471525
2010-06-22,83.2856183781,94.4385324677,97.5679329334,92.0703957701,89.7299925656,94.5684774017
2010-06-21,83.6834058209,95.5834101733,98.2564199919,92.3001007352,89.8025226263,94.6240624814
2010-06-18,88.911622101,99.4070276877,100.238314685,93.1607088308,90.1246312418,94.8041188441
2010-06-17,93.2672562704,102.640946662,101.856205081,93.8185009284,90.3617768743,94.9412095008
2010-06-16,100.246834158,107.202692217,104.058499166,94.7461474118,90.7028353231,95.1297514226
2010-06-15,101.361731721,108.386249902,104.509866479,94.7814231171,90.6843842011,95.1382875005
2010-06-14,109.03276737,113.126770727,106.673534498,95.6557953013,90.9991182108,95.3131904564
2010-06-11,115.391654658,116.912334954,108.264291008,96.2205588427,91.1862597225,95.4238645664
2010-06-10,114.867293836,116.755029533,107.83426207,95.7644085163,90.9644626119,95.3301726408
2010-06-09,119.031492888,119.167948661,108.651987052,95.9253056581,90.9898799822,95.3603536935
2010-06-08,122.051722563,120.815277716,109.029619177,95.8551098128,90.9223288174,95.3441627263
2010-06-07,127.644295265,123.741550859,109.981848531,96.0602635464,90.9642752336,95.3828166852
2010-06-04,122.712648383,120.745013431,107.952536226,94.7746123049,90.4121810588,95.1250323833
2010-06-03,124.483825057,121.540431217,107.819986684,94.4427862909,90.2452106256,95.0606036554
2010-06-02,129.665951989,124.102133818,108.514680018,94.5163779331,90.240754486,95.0776802231
2010-06-01,129.783790756,123.702311636,107.682626142,93.8217593055,89.9302384578,94.9421198232
2010-05-28,141.396681642,129.485837606,109.861508841,94.6201786854,90.2164251121,95.105014091
2010-05-27,138.950017279,127.16799074,107.925243896,93.3539196689,89.6776012174,94.8557355904
2010-05-26,136.111558399,124.648656635,105.905866096,92.0600594602,89.1336462071,94.6050571759
2010-05-25,130.72872123,120.777711355,103.244881039,90.4632929847,88.4752819196,94.2984642187
2010-05-24,137.33313988,123.525853968,103.875284346,90.5170968833,88.4807058707,94.3245101675
2010-05-21,138.938238323,123.244675131,102.935500034,89.7820887396,88.1721171629,94.193947082
2010-05-20,125.021044219,114.398398059,97.7736837087,86.9615248757,87.0377566582,93.6520390543
2010-05-19,121.301204869,111.498264564,95.6746503907,85.7041819439,86.5384615309,93.4294019363
2010-05-18,127.824467156,114.214786611,96.3593299984,85.841640165,86.5998146356,93.4876360122
2010-05-17,132.735923641,115.741018829,96.3780781616,85.6384409764,86.5251143515,93.4779672186
2010-05-14,124.187604202,109.694437064,92.6261629846,83.5644700871,85.7076453905,93.097918991
2010-05-13,134.908774079,114.293973486,94.1823329023,84.1516310989,85.9583092089,93.2526200692
2010-05-12,137.756277783,114.118471277,93.2754893473,83.5001488989,85.7137976363,93.1598449993
2010-05-11,138.903397442,112.77001055,91.7642848309,82.5546973615,85.3556755289,93.0109866626
2010-05-10,117.68853551,99.1008447625,84.2118066607,78.6305498335,83.8179701115,92.2743573506
2010-05-07,102.071387127,89.092581826,78.7020844836,75.7907629614,82.7305642489,91.76563734
2010-05-06,99.2823697624,86.5002969782,77.0082920135,74.8936066576,82.4296049256,91.6516719586
2010-05-05,95.4488881873,83.3586550597,75.0820998508,73.8975179032,82.0940997443,91.521217738
2010-05-04,84.4256402162,76.380209648,71.3262671916,72.014639477,81.411321429,91.218296767
2010-04-30,81.5218925571,74.1368937854,70.0212168729,71.3826119917,81.2355087497,91.1698731068
2010-04-29,84.971414489,75.3899682675,70.4669808269,71.6307455673,81.4133040007,91.2984096723
2010-04-28,81.6747090257,72.8057989564,69.0003269831,70.9283363868,81.2126076473,91.2378822562
2010-04-27,70.3785104143,65.9479488695,65.4860546151,69.2278987381,80.6191346164,90.9819218644
2010-04-26,69.3444350934,65.0186112753,65.012016028,69.0688663893,80.6474007579,91.0375608298
2010-04-23,68.3820404924,64.1368288815,64.5798534169,68.9369242962,80.6879421294,91.0994348211
2010-04-22,62.1331236451,60.3982312883,62.7667862094,68.1275692315,80.4605360421,91.0276890689
2010-04-21,60.0459118982,59.1230838957,62.2388999322,67.9745908321,80.4987732794,91.0891226924
2010-04-20,58.7145137287,58.3250075537,61.9751815621,67.9599361015,80.5935425427,91.1788586551
2010-04-19,59.8859773793,58.9270915165,62.4190665238,68.3005408712,80.8304384667,91.3394953632
2010-04-16,52.5915123607,54.8960158095,60.5871916881,67.51267301,80.6178315468,91.2755254047
2010-04-15,52.3902065701,54.979017127,60.8601382876,67.7876765051,80.8324326034,91.4253271097
2010-04-14,52.5886998885,55.3022685542,61.2585112789,68.124801283,81.0712473231,91.5869516673
